userID,email,gameID,title,status,price,progress
u16,user178@test.com,206,SteamGame_178,Active,0,8%
u90,user179@test.com,376,SteamGame_179,Active,49.99,4%
u51,user180@test.com,405,SteamGame_180,Active,19.99,13%
u50,user181@test.com,173,SteamGame_181,Active,0,81%
u98,user182@test.com,499,SteamGame_182,Active,0,69%
u63,user183@test.com,476,SteamGame_183,Active,0,43%
u45,user184@test.com,393,SteamGame_184,Active,19.99,76%
u53,user185@test.com,152,SteamGame_185,Active,0,29%
u93,user186@test.com,299,SteamGame_186,Active,49.99,61%
u29,user187@test.com,190,SteamGame_187,Active,0,74%
u67,user188@test.com,352,SteamGame_188,Active,49.99,68%
u46,user189@test.com,394,SteamGame_189,Active,0,42%
u6,user190@test.com,467,SteamGame_190,Active,49.99,2%
u63,user191@test.com,190,SteamGame_191,Active,19.99,52%
u64,user192@test.com,214,SteamGame_192,Active,0,55%
u69,user193@test.com,266,SteamGame_193,Active,49.99,87%
u86,user194@test.com,489,SteamGame_194,Active,19.99,84%
u42,user195@test.com,266,SteamGame_195,Active,19.99,52%
u22,user196@test.com,148,SteamGame_196,Active,0,67%
u7,user197@test.com,137,SteamGame_197,Active,0,19%
u19,user198@test.com,485,SteamGame_198,Active,0,99%
u63,user199@test.com,174,SteamGame_199,Active,0,45%
u80,user200@test.com,207,SteamGame_200,Active,0,1%
u13,user201@test.com,353,SteamGame_201,Active,0,20%
u23,user202@test.com,135,SteamGame_202,Active,0,23%
u30,user203@test.com,294,SteamGame_203,Active,19.99,80%
u51,user204@test.com,102,SteamGame_204,Active,19.99,2%
u57,user205@test.com,428,SteamGame_205,Active,19.99,2%
u54,user206@test.com,430,SteamGame_206,Active,19.99,81%
u10,user207@test.com,119,SteamGame_207,Active,19.99,21%
u49,user208@test.com,321,SteamGame_208,Active,0,19%
u14,user209@test.com,284,SteamGame_209,Active,49.99,43%
u49,user210@test.com,499,SteamGame_210,Active,49.99,7%
u55,user211@test.com,316,SteamGame_211,Active,19.99,71%
u86,user212@test.com,409,SteamGame_212,Active,0,64%
u67,user213@test.com,164,SteamGame_213,Active,0,26%
u53,user214@test.com,123,SteamGame_214,Active,0,29%
u89,user215@test.com,448,SteamGame_215,Active,19.99,92%
u25,user216@test.com,240,SteamGame_216,Active,49.99,61%
u18,user217@test.com,475,SteamGame_217,Active,19.99,21%
u44,user218@test.com,134,SteamGame_218,Active,0,25%
u4,user219@test.com,195,SteamGame_219,Active,49.99,77%
u2,user220@test.com,346,SteamGame_220,Active,0,3%
u35,user221@test.com,421,SteamGame_221,Active,49.99,52%
u63,user222@test.com,435,SteamGame_222,Active,19.99,44%
u33,user223@test.com,395,SteamGame_223,Active,49.99,11%
u55,user224@test.com,199,SteamGame_224,Active,49.99,85%
u78,user225@test.com,235,SteamGame_225,Active,19.99,34%
u55,user226@test.com,158,SteamGame_226,Active,0,72%
u22,user227@test.com,288,SteamGame_227,Active,19.99,88%
u87,user228@test.com,154,SteamGame_228,Active,49.99,20%
u67,user229@test.com,144,SteamGame_229,Active,49.99,84%
u74,user230@test.com,100,SteamGame_230,Active,0,82%
u61,user231@test.com,256,SteamGame_231,Active,49.99,90%
u79,user232@test.com,299,SteamGame_232,Active,0,88%
u54,user233@test.com,281,SteamGame_233,Active,19.99,78%
u57,user234@test.com,302,SteamGame_234,Active,19.99,37%
u27,user235@test.com,305,SteamGame_235,Active,49.99,90%
u99,user236@test.com,296,SteamGame_236,Active,19.99,83%
u34,user237@test.com,279,SteamGame_237,Active,19.99,95%
u13,user238@test.com,319,SteamGame_238,Active,19.99,56%
u65,user239@test.com,473,SteamGame_239,Active,19.99,95%
u61,user240@test.com,496,SteamGame_240,Active,19.99,82%
u14,user241@test.com,494,SteamGame_241,Active,0,68%
u55,user242@test.com,163,SteamGame_242,Active,19.99,55%
u46,user243@test.com,434,SteamGame_243,Active,19.99,29%
u63,user244@test.com,460,SteamGame_244,Active,0,3%
u64,user245@test.com,176,SteamGame_245,Active,0,79%
u44,user246@test.com,240,SteamGame_246,Active,19.99,79%
u30,user247@test.com,269,SteamGame_247,Active,0,76%
u28,user248@test.com,263,SteamGame_248,Active,0,83%
u91,user249@test.com,154,SteamGame_249,Active,0,57%
u40,user250@test.com,172,SteamGame_250,Active,0,69%
u8,user251@test.com,170,SteamGame_251,Active,0,75%
u35,user252@test.com,453,SteamGame_252,Active,0,78%
u91,user253@test.com,164,SteamGame_253,Active,49.99,25%
u82,user254@test.com,365,SteamGame_254,Active,0,16%
u25,user255@test.com,279,SteamGame_255,Active,0,20%
u79,user256@test.com,469,SteamGame_256,Active,0,31%
u38,user257@test.com,397,SteamGame_257,Active,49.99,96%
u42,user258@test.com,128,SteamGame_258,Active,19.99,65%
u39,user259@test.com,363,SteamGame_259,Active,49.99,31%
u97,user260@test.com,310,SteamGame_260,Active,19.99,61%
u5,user261@test.com,135,SteamGame_261,Active,19.99,60%
u42,user262@test.com,396,SteamGame_262,Active,0,7%
u74,user263@test.com,409,SteamGame_263,Active,49.99,93%
u58,user264@test.com,220,SteamGame_264,Active,19.99,96%
u37,user265@test.com,487,SteamGame_265,Active,0,30%
u58,user266@test.com,115,SteamGame_266,Active,0,91%
u74,user267@test.com,445,SteamGame_267,Active,0,86%
u99,user268@test.com,289,SteamGame_268,Active,19.99,87%
u55,user269@test.com,395,SteamGame_269,Active,49.99,50%
u15,user270@test.com,380,SteamGame_270,Active,19.99,60%
u74,user271@test.com,345,SteamGame_271,Active,0,19%
u100,user272@test.com,235,SteamGame_272,Active,0,16%
u16,user273@test.com,154,SteamGame_273,Active,49.99,87%
u10,user274@test.com,474,SteamGame_274,Active,0,56%
u70,user275@test.com,486,SteamGame_275,Active,0,59%
u8,user276@test.com,170,SteamGame_276,Active,19.99,88%
u2,user277@test.com,212,SteamGame_277,Active,0,51%
u91,user278@test.com,343,SteamGame_278,Active,49.99,51%
u19,user279@test.com,337,SteamGame_279,Active,19.99,32%
u8,user280@test.com,219,SteamGame_280,Active,0,12%
u62,user281@test.com,500,SteamGame_281,Active,49.99,95%
u41,user282@test.com,358,SteamGame_282,Active,19.99,78%
u99,user283@test.com,469,SteamGame_283,Active,19.99,44%
u8,user284@test.com,467,SteamGame_284,Active,49.99,12%
u28,user285@test.com,375,SteamGame_285,Active,19.99,43%
u51,user286@test.com,358,SteamGame_286,Active,19.99,22%
u5,user287@test.com,212,SteamGame_287,Active,0,53%
u51,user288@test.com,467,SteamGame_288,Active,19.99,19%
u53,user289@test.com,486,SteamGame_289,Active,49.99,70%
u79,user290@test.com,475,SteamGame_290,Active,19.99,75%
u45,user291@test.com,316,SteamGame_291,Active,0,50%
u53,user292@test.com,402,SteamGame_292,Active,49.99,99%
u14,user293@test.com,316,SteamGame_293,Active,0,65%
u25,user294@test.com,185,SteamGame_294,Active,19.99,73%
u89,user295@test.com,381,SteamGame_295,Active,19.99,61%
u73,user296@test.com,275,SteamGame_296,Active,49.99,87%
u95,user297@test.com,449,SteamGame_297,Active,0,66%
u24,user298@test.com,366,SteamGame_298,Active,0,5%
u74,user299@test.com,190,SteamGame_299,Active,19.99,53%
u78,user300@test.com,339,SteamGame_300,Active,49.99,30%
u25,user301@test.com,469,SteamGame_301,Active,49.99,63%
u29,user302@test.com,132,SteamGame_302,Active,19.99,16%
u89,user303@test.com,264,SteamGame_303,Active,49.99,13%
u88,user304@test.com,461,SteamGame_304,Active,19.99,56%
u49,user305@test.com,135,SteamGame_305,Active,0,55%
u78,user306@test.com,300,SteamGame_306,Active,0,21%
u10,user307@test.com,375,SteamGame_307,Active,19.99,50%
u55,user308@test.com,239,SteamGame_308,Active,19.99,42%
u82,user309@test.com,426,SteamGame_309,Active,49.99,41%
u50,user310@test.com,497,SteamGame_310,Active,19.99,68%
u39,user311@test.com,336,SteamGame_311,Active,0,32%
u12,user312@test.com,144,SteamGame_312,Active,0,7%
u58,user313@test.com,173,SteamGame_313,Active,0,82%
u49,user314@test.com,351,SteamGame_314,Active,49.99,5%
u71,user315@test.com,361,SteamGame_315,Active,0,99%
u10,user316@test.com,276,SteamGame_316,Active,0,94%
u28,user317@test.com,290,SteamGame_317,Active,19.99,87%
u56,user318@test.com,264,SteamGame_318,Active,19.99,89%
u4,user319@test.com,429,SteamGame_319,Active,19.99,60%
u48,user320@test.com,371,SteamGame_320,Active,49.99,57%
u29,user321@test.com,100,SteamGame_321,Active,19.99,17%
u33,user322@test.com,135,SteamGame_322,Active,0,91%
u51,user323@test.com,465,SteamGame_323,Active,0,96%
u72,user324@test.com,463,SteamGame_324,Active,19.99,49%
u46,user325@test.com,418,SteamGame_325,Active,49.99,91%
u38,user326@test.com,176,SteamGame_326,Active,0,96%
u76,user327@test.com,409,SteamGame_327,Active,19.99,27%
u40,user328@test.com,342,SteamGame_328,Active,0,4%
u94,user329@test.com,239,SteamGame_329,Active,0,10%
u74,user330@test.com,118,SteamGame_330,Active,0,97%
u73,user331@test.com,315,SteamGame_331,Active,49.99,6%
u1,user332@test.com,380,SteamGame_332,Active,0,27%
u37,user333@test.com,227,SteamGame_333,Active,49.99,40%
u25,user334@test.com,120,SteamGame_334,Active,49.99,81%
u55,user335@test.com,349,SteamGame_335,Active,19.99,1%
u86,user336@test.com,287,SteamGame_336,Active,0,72%
u41,user337@test.com,416,SteamGame_337,Active,0,64%
u42,user338@test.com,491,SteamGame_338,Active,19.99,10%
u98,user339@test.com,100,SteamGame_339,Active,0,15%
u49,user340@test.com,373,SteamGame_340,Active,49.99,19%
u64,user341@test.com,371,SteamGame_341,Active,19.99,42%
u50,user342@test.com,477,SteamGame_342,Active,49.99,97%
u77,user343@test.com,469,SteamGame_343,Active,49.99,1%
u73,user344@test.com,264,SteamGame_344,Active,49.99,75%
u76,user345@test.com,476,SteamGame_345,Active,19.99,6%
u12,user346@test.com,343,SteamGame_346,Active,49.99,91%
u82,user347@test.com,138,SteamGame_347,Active,0,7%
u69,user348@test.com,304,SteamGame_348,Active,0,93%
u52,user349@test.com,331,SteamGame_349,Active,19.99,91%
u57,user350@test.com,499,SteamGame_350,Active,19.99,34%
u93,user351@test.com,257,SteamGame_351,Active,0,41%
u60,user352@test.com,314,SteamGame_352,Active,0,10%
u16,user353@test.com,206,SteamGame_353,Active,19.99,70%
u96,user354@test.com,203,SteamGame_354,Active,0,57%
u78,user355@test.com,414,SteamGame_355,Active,19.99,60%
u5,user356@test.com,358,SteamGame_356,Active,19.99,25%
u52,user357@test.com,378,SteamGame_357,Active,0,80%
u51,user358@test.com,353,SteamGame_358,Active,0,24%
u89,user359@test.com,416,SteamGame_359,Active,19.99,35%
u83,user360@test.com,375,SteamGame_360,Active,0,15%
u24,user361@test.com,452,SteamGame_361,Active,19.99,54%
u93,user362@test.com,259,SteamGame_362,Active,49.99,44%
u70,user363@test.com,339,SteamGame_363,Active,19.99,67%
u19,user364@test.com,487,SteamGame_364,Active,19.99,50%
u57,user365@test.com,139,SteamGame_365,Active,49.99,84%
u81,user366@test.com,147,SteamGame_366,Active,0,13%
u67,user367@test.com,388,SteamGame_367,Active,19.99,9%
u18,user368@test.com,344,SteamGame_368,Active,19.99,84%
u13,user369@test.com,282,SteamGame_369,Active,49.99,67%
u9,user370@test.com,380,SteamGame_370,Active,0,61%
u49,user371@test.com,312,SteamGame_371,Active,49.99,93%
u97,user372@test.com,474,SteamGame_372,Active,49.99,53%
u92,user373@test.com,181,SteamGame_373,Active,19.99,73%
u99,user374@test.com,390,SteamGame_374,Active,49.99,78%
u10,user375@test.com,186,SteamGame_375,Active,0,13%
u39,user376@test.com,309,SteamGame_376,Active,19.99,52%
u75,user377@test.com,339,SteamGame_377,Active,0,85%
u93,user378@test.com,141,SteamGame_378,Active,19.99,87%
u50,user379@test.com,453,SteamGame_379,Active,49.99,13%
u54,user380@test.com,205,SteamGame_380,Active,49.99,28%
u42,user381@test.com,200,SteamGame_381,Active,0,56%
u90,user382@test.com,103,SteamGame_382,Active,0,2%
u54,user383@test.com,474,SteamGame_383,Active,49.99,4%
u86,user384@test.com,161,SteamGame_384,Active,0,78%
u1,user385@test.com,451,SteamGame_385,Active,0,53%
u63,user386@test.com,414,SteamGame_386,Active,0,26%
u84,user387@test.com,130,SteamGame_387,Active,0,46%
u36,user388@test.com,208,SteamGame_388,Active,0,38%
u41,user389@test.com,348,SteamGame_389,Active,19.99,37%
u28,user390@test.com,179,SteamGame_390,Active,19.99,65%
u18,user391@test.com,198,SteamGame_391,Active,49.99,56%
u63,user392@test.com,324,SteamGame_392,Active,19.99,62%
u22,user393@test.com,376,SteamGame_393,Active,19.99,22%
u50,user394@test.com,411,SteamGame_394,Active,19.99,94%
u17,user395@test.com,121,SteamGame_395,Active,0,68%
u52,user396@test.com,123,SteamGame_396,Active,49.99,5%
u73,user397@test.com,242,SteamGame_397,Active,49.99,73%
u29,user398@test.com,354,SteamGame_398,Active,19.99,28%
u1,user399@test.com,217,SteamGame_399,Active,19.99,97%
u65,user400@test.com,265,SteamGame_400,Active,0,33%
u97,user401@test.com,351,SteamGame_401,Active,19.99,52%
u45,user402@test.com,125,SteamGame_402,Active,0,32%
u5,user403@test.com,254,SteamGame_403,Active,49.99,60%
u6,user404@test.com,215,SteamGame_404,Active,49.99,33%
u29,user405@test.com,151,SteamGame_405,Active,49.99,96%
u69,user406@test.com,174,SteamGame_406,Active,49.99,32%
u97,user407@test.com,140,SteamGame_407,Active,19.99,100%
u12,user408@test.com,209,SteamGame_408,Active,19.99,85%
u50,user409@test.com,465,SteamGame_409,Active,19.99,18%
u54,user410@test.com,256,SteamGame_410,Active,19.99,39%
u51,user411@test.com,456,SteamGame_411,Active,19.99,89%
u68,user412@test.com,335,SteamGame_412,Active,0,52%
u43,user413@test.com,148,SteamGame_413,Active,19.99,16%
u82,user414@test.com,472,SteamGame_414,Active,49.99,39%
u71,user415@test.com,108,SteamGame_415,Active,49.99,75%
u43,user416@test.com,500,SteamGame_416,Active,0,61%
u77,user417@test.com,496,SteamGame_417,Active,0,40%
u84,user418@test.com,212,SteamGame_418,Active,0,77%
u34,user419@test.com,198,SteamGame_419,Active,0,14%
u35,user420@test.com,107,SteamGame_420,Active,0,29%
u25,user421@test.com,147,SteamGame_421,Active,49.99,66%
u86,user422@test.com,209,SteamGame_422,Active,49.99,80%
u47,user423@test.com,299,SteamGame_423,Active,49.99,15%
u87,user424@test.com,426,SteamGame_424,Active,0,95%
u58,user425@test.com,487,SteamGame_425,Active,19.99,68%
u40,user426@test.com,406,SteamGame_426,Active,49.99,95%
u69,user427@test.com,112,SteamGame_427,Active,0,100%
u91,user428@test.com,139,SteamGame_428,Active,19.99,87%
u27,user429@test.com,208,SteamGame_429,Active,19.99,54%
u2,user430@test.com,230,SteamGame_430,Active,0,58%
u43,user431@test.com,349,SteamGame_431,Active,0,68%
u79,user432@test.com,409,SteamGame_432,Active,19.99,48%
u74,user433@test.com,210,SteamGame_433,Active,49.99,87%
u51,user434@test.com,391,SteamGame_434,Active,0,67%
u16,user435@test.com,374,SteamGame_435,Active,19.99,30%
u82,user436@test.com,259,SteamGame_436,Active,19.99,55%
u49,user437@test.com,444,SteamGame_437,Active,0,61%
u60,user438@test.com,452,SteamGame_438,Active,19.99,98%
u78,user439@test.com,335,SteamGame_439,Active,0,86%
u82,user440@test.com,142,SteamGame_440,Active,49.99,79%
u21,user441@test.com,440,SteamGame_441,Active,49.99,15%
u9,user442@test.com,314,SteamGame_442,Active,49.99,96%
u79,user443@test.com,333,SteamGame_443,Active,0,4%
u18,user444@test.com,316,SteamGame_444,Active,49.99,93%
u15,user445@test.com,351,SteamGame_445,Active,19.99,41%
u37,user446@test.com,250,SteamGame_446,Active,0,99%
u10,user447@test.com,467,SteamGame_447,Active,49.99,13%
u71,user448@test.com,341,SteamGame_448,Active,0,10%
u10,user449@test.com,221,SteamGame_449,Active,0,93%
u36,user450@test.com,182,SteamGame_450,Active,0,29%
u65,user451@test.com,444,SteamGame_451,Active,49.99,9%
u100,user452@test.com,448,SteamGame_452,Active,49.99,98%
u70,user453@test.com,245,SteamGame_453,Active,49.99,17%
u29,user454@test.com,485,SteamGame_454,Active,19.99,93%
u96,user455@test.com,470,SteamGame_455,Active,19.99,94%
u94,user456@test.com,483,SteamGame_456,Active,0,84%
u3,user457@test.com,380,SteamGame_457,Active,49.99,70%
u91,user458@test.com,203,SteamGame_458,Active,49.99,32%
u30,user459@test.com,192,SteamGame_459,Active,49.99,19%
u37,user460@test.com,148,SteamGame_460,Active,19.99,70%
u85,user461@test.com,446,SteamGame_461,Active,19.99,80%
u52,user462@test.com,447,SteamGame_462,Active,0,9%
u81,user463@test.com,334,SteamGame_463,Active,49.99,72%
u87,user464@test.com,481,SteamGame_464,Active,0,7%
u3,user465@test.com,412,SteamGame_465,Active,19.99,73%
u90,user466@test.com,391,SteamGame_466,Active,19.99,88%
u44,user467@test.com,335,SteamGame_467,Active,0,8%
u43,user468@test.com,494,SteamGame_468,Active,0,99%
u52,user469@test.com,245,SteamGame_469,Active,0,92%
u70,user470@test.com,206,SteamGame_470,Active,0,88%
u29,user471@test.com,136,SteamGame_471,Active,49.99,98%
u86,user472@test.com,496,SteamGame_472,Active,19.99,20%
u73,user473@test.com,145,SteamGame_473,Active,19.99,94%
u97,user474@test.com,269,SteamGame_474,Active,19.99,70%
u9,user475@test.com,221,SteamGame_475,Active,19.99,14%
u4,user476@test.com,165,SteamGame_476,Active,0,23%
